,Call_OI,Put_OI,Call_IV,Put_IV,c_gamma,c_vega,c_theta,c_delta,p_delta,p_theta,p_vega,p_gamma,maxpain,ltp
2023-10-04 10:10:12,7406290.0,4853238.0,2710.89,2412.25,0.010740203563175399,35.00744280177137,-410.14549425304193,5.654684158623774,25.9723126737898,-1487.0432146785283,75.95597953633248,0.013450683675753083,44000,43934.75
2023-10-04 10:11:12,7406164.0,4853369.0,2710.89,2412.28,0.010453465322246558,35.730020186984035,-443.60748458663227,5.57739298838832,25.228482296893738,-1309.1005311817662,72.33212230963721,0.013595579842484717,44000,43930.1
2023-10-04 10:11:12,7406164.0,4853369.0,2710.89,2412.28,0.010453465322246558,35.730020186984035,-443.60748458663227,5.57739298838832,25.228482296893738,-1309.1005311817662,72.33212230963721,0.013595579842484717,44000,43930.1
2023-10-04 10:12:12,7406164.0,4853369.0,2710.89,2412.25,0.010968319613668953,34.403550075482904,-403.64261829415716,5.631421858130009,24.714320359700416,-1762.5140519301299,79.45938088165522,0.013227386801428764,44000,43930.1
2023-10-04 10:13:42,7523216.0,4898590.0,2710.89,2412.28,0.010564807921831232,35.60145858716858,-456.85402307686655,5.485489749616801,23.164188693381227,-1422.549099855641,73.38623453430085,0.013491077431315723,44000,43921.3
2023-10-04 10:14:12,7588579.0,4874869.0,2710.89,2412.25,0.010818105595222782,35.100925761383415,-439.69412883607816,5.5001056274930775,22.98301894136158,-1588.2279963292817,75.92274254415167,0.01337320456096247,44000,43921.3
2023-10-04 10:16:42,7600891.0,4869097.0,2710.89,2412.25,0.011059251966982764,37.26737924649453,-522.1987674736936,6.2195659116371615,22.64498125862127,-1164.900064624251,68.01792095899248,0.013661661429353877,44000,43904.3
2023-10-04 10:16:42,7600891.0,4869097.0,2710.89,2412.25,0.011059251966982764,37.26737924649453,-522.1987674736936,6.2195659116371615,22.64498125862127,-1164.900064624251,68.01792095899248,0.013661661429353877,44000,43904.3
2023-10-04 10:17:42,7600501.0,4869064.0,2710.89,2412.25,0.011119738965725823,37.52449220321411,-504.4126741812963,6.307221540732303,23.59380574173548,-1118.415057021196,67.01850865884768,0.013831701906608096,44000,43914.2
2023-10-04 10:18:42,7600501.0,4869064.0,2710.89,2412.25,0.01052109730337314,35.559333018368015,-476.0505739642082,5.390146798059952,23.450015288496346,-1214.2711340406506,68.80572625725313,0.013614964088359827,44000,43914.2
2023-10-04 10:20:12,7703674.0,4903282.0,2710.89,2412.28,0.011042614825873542,38.673705853444346,-561.2720698229579,6.1191010106248385,23.15660011574259,-811.1241930332162,58.90986274175147,0.013692038847157306,44000,43901.8
2023-10-04 10:21:42,7765783.0,4956931.0,2822.8,1994.54,0.011191589142089953,37.56980060045797,-507.6002818332201,6.29048964446911,23.75550463582789,-966.8263246924394,62.783220832622774,0.013870156153616975,44000,43914.15
2023-10-04 10:20:42,7765783.0,4956931.0,2822.8,1994.56,0.011191150981471054,37.62931095205345,-507.61707971209,6.290648697775103,23.755071795509384,-966.8475955328263,62.89075172643636,0.013871884091964937,44000,43914.15
2023-10-04 10:22:12,7765783.0,4956931.0,2822.8,1994.54,0.01116391217137469,37.929212665574575,-516.1762240475839,6.253609866590809,23.085018833571223,-772.3215798200608,56.90411972326407,0.013710012403689298,44000,43914.15
2023-10-04 10:23:12,7765589.0,4956916.0,2822.8,1994.54,0.011251364456787982,36.08907147602334,-414.20626787115077,6.626217936667772,26.444119600445216,-1034.1814453807076,62.54155555705966,0.014150436932203192,44000,43946.6
2023-10-04 10:24:12,7767231.0,5000960.0,2822.8,1994.54,0.01069642099449375,30.234369307978707,-298.26934522426865,4.002439078514502,25.64423181881778,-1428.259404825154,72.81533103278488,0.01407209619996852,44000,43962.95
2023-10-04 10:26:12,7762581.0,5014751.0,2822.8,1994.54,0.010820508584696853,31.856187443316863,-333.976679083316,4.880068635293277,26.18345255540622,-1084.9994056736327,64.89377937335891,0.014328725925216723,44000,43962.95
2023-10-04 10:27:12,7678575.0,5142512.0,2822.8,1994.56,0.010496906046597587,28.57899197664438,-275.4778134683892,4.042025751645961,25.659706512878948,-1376.0428170335992,71.91211292396052,0.01404764651768975,44000,43967.0
2023-10-04 10:28:12,7678575.0,5142512.0,2822.8,1994.56,0.009881394636979124,26.93868915982978,-250.19491227711922,3.061168479900495,25.446040437361425,-1547.9617850817372,74.78339889584818,0.013838787646380801,44000,43967.0
2023-10-04 10:29:12,7678749.0,5142510.0,2822.8,1994.56,0.01067143282296179,30.991910539126895,-332.5854867124228,5.690058886208899,26.38376598583522,-987.549725277325,62.95512981404406,0.01393369012392398,44000,43948.9
2023-10-04 10:29:42,7718348.0,5215602.0,2822.8,1994.54,0.010564928337730706,31.090161016827423,-344.55483090019027,5.649050343155231,25.558923825652727,-905.796500749968,60.53089297299708,0.013883179283968872,44000,43945.55
2023-10-04 10:31:42,7719770.0,5217226.0,2654.32,2236.89,0.01022695003571883,26.803063537234692,-246.8669990183082,2.234531355937042,24.941420231193028,-1801.6282027697537,77.72427170987973,0.014025454041499685,44000,43989.65
2023-10-04 10:32:42,7719770.0,5217226.0,2654.32,2236.89,0.010074949893246199,26.81980438295556,-251.78045010204073,2.2236529560433036,25.19833918277725,-1557.975712664524,73.94827174264788,0.014107257265139062,44000,43989.65
2023-10-04 10:32:42,7738319.0,5238104.0,2639.66,2263.17,0.010481072184598261,28.158282104625947,-276.51638037790485,3.1826576406783937,25.52681876983454,-1335.4631147555815,69.2690393836677,0.014309062103534664,44000,43989.65
2023-10-04 10:33:12,7718734.0,5298583.0,2639.66,2263.17,0.010687372555828745,26.142241131198084,-231.22975754826916,2.467592389026052,24.47503236275155,-2039.3318528287616,80.631985408637,0.013868878356859682,44000,44011.9
2023-10-04 10:34:12,7718734.0,5298583.0,2654.32,2236.89,0.010681219022590227,26.054813642472226,-230.4833122739233,2.455222220381226,24.470079479648923,-2016.1066373506349,80.00452488787673,0.013865479921437718,44000,44011.9
2023-10-04 10:36:12,7718576.0,5298604.0,2639.66,2263.17,0.010671172442355825,25.589852337629704,-224.89616202190183,2.490314856944331,24.487405415207668,-1983.9087506713843,79.4491908977864,0.01395141496995933,44000,44014.9
2023-10-04 10:37:12,7749863.0,5400637.0,2639.66,2263.17,0.010731955258358461,25.386934002503626,-220.272504180809,2.3630096316624023,24.732660699462976,-1835.8811185333325,77.4541561335728,0.01390155683067551,44000,44002.55
2023-10-04 10:38:12,7749863.0,5400637.0,2654.32,2236.89,0.010682396940908667,25.507959313161205,-223.6768046672667,2.3601105135306195,24.747539938570277,-1819.7267324607428,77.0439406768098,0.013929805475210166,44000,44002.55
2023-10-04 10:39:12,7749863.0,5400637.0,2639.66,2263.17,0.010685645799868304,24.57016047073771,-210.83856366165878,2.407078479543087,24.651927568513358,-1901.6539785329437,78.033187540941,0.013799121197921593,44000,44002.55
2023-10-04 10:39:12,7807335.0,5482377.0,2376.5,2480.24,0.010680533550355698,25.467595327598794,-222.61002002233312,2.3159611843446752,24.782353524811228,-1798.8333267417213,76.71838189129795,0.014020031576245096,44000,43998.8
2023-10-04 10:40:42,7807310.0,5482353.0,2376.5,2480.24,0.009137745286547094,23.829547742079278,-214.66969924205287,1.6952771811855532,24.12971335347143,-2185.642352028705,81.11435670558669,0.01393140630467915,44000,44027.65
2023-10-04 10:42:12,7807310.0,5482353.0,2376.5,2480.24,0.010612557419520385,26.14436640645694,-238.8126098544712,2.5716941889658784,24.53296610832556,-1813.024911933609,75.52651047466568,0.014380687233805922,44000,44027.65
2023-10-04 10:43:12,7772893.0,5519794.0,2376.5,2480.24,0.009827145445173713,22.996837588136863,-188.25192944380746,1.699067120231107,23.938614249626184,-2293.272638356172,81.67303395748299,0.013668780076137033,44000,44035.15
2023-10-04 10:44:12,7772893.0,5519794.0,2376.5,2480.24,0.010300226087611719,22.710973663106298,-176.1927552228863,1.6945906091835994,23.731738604329223,-2547.656798882923,84.31842750617255,0.013307571043452704,44000,44035.15
2023-10-04 10:46:42,7769335.0,5563711.0,2376.5,2480.24,0.009836377617977732,22.72230308254052,-196.19471789629432,2.4526026540695636,24.735001178988455,-1785.62856565532,75.43079124450043,0.013862414790510869,44000,44000.55
2023-10-04 10:46:42,7769335.0,5563711.0,2376.5,2480.24,0.009836377617977732,22.72230308254052,-196.19471789629432,2.4526026540695636,24.735001178988455,-1785.62856565532,75.43079124450043,0.013862414790510869,44000,44000.55
2023-10-04 10:48:42,7769335.0,5563711.0,2376.5,2480.24,0.00979176349280575,22.66343467471214,-197.15126198113353,2.4575377635216307,24.68060665216224,-1822.173319700909,75.7022108768413,0.013925060204367234,44000,44000.55
2023-10-04 10:49:12,7795052.0,5615280.0,2375.52,2448.33,0.00891623278376219,22.409579663341077,-198.14894654970894,1.5347557487028456,24.49223751197698,-1926.1195221969865,77.27512033767825,0.013901589670517467,44000,44007.55
2023-10-04 10:49:42,7837800.0,5630215.0,2376.5,2480.24,0.010807214871899617,23.946260906245367,-205.3784560238506,2.37854139110602,24.86420019785114,-1640.3164349211781,73.2962350623421,0.014046224239283589,44000,43998.35
2023-10-04 10:51:39,7919577.0,5687867.0,2373.58,2440.1,0.008946664423747919,22.19216272248628,-194.3664625035083,1.5151797768507669,24.5125427483634,-1921.4956906846426,76.85751094768757,0.013853594392765345,44000,44006.0
2023-10-04 10:51:39,7919577.0,5687867.0,2373.58,2440.1,0.008946664423747919,22.19216272248628,-194.3664625035083,1.5151797768507669,24.5125427483634,-1921.4956906846426,76.85751094768757,0.013853594392765345,44000,44006.0
2023-10-04 10:52:39,7919181.0,5688959.0,2373.58,2440.1,0.009038624514401405,22.252474893845534,-194.87660328835662,1.535885543295362,24.47458681210459,-1918.265792958577,76.61727643301131,0.013923722188002863,44000,44008.65
2023-10-04 10:54:09,7919181.0,5688959.0,2373.58,2440.1,0.010286940690384938,23.502993112877686,-209.72920530712537,2.511003954530638,24.629722149427394,-1763.9172929351757,74.37665123227319,0.014208341713728423,44000,44008.65
2023-10-04 10:55:09,7964531.0,5741614.0,2364.63,2468.39,0.008847228465391765,22.438836926361308,-204.88876208108516,1.5704240085976204,24.597728782085042,-1774.5235072665296,74.1922838536988,0.014151076708768251,44000,44010.65
2023-10-04 10:56:09,7964531.0,5741614.0,2373.58,2440.1,0.008936603868581194,22.10915181031599,-197.7688122428706,1.549525644269298,24.55193429094836,-1815.3612524693376,74.52463019187286,0.014021860491042482,44000,44010.65
